system   D            wsystem.c:633  _al_win_safe_load_library        [   0.00082] PathFindOnPath found: C:\Windows\system32\d3d9.dll
display  D   display_settings.c:377  _al_score_display_settings       [   0.04490] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.04491] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.04493] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.04495] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.04497] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.04498] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.04501] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.04502] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.04504] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.04506] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.04508] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.04509] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.04511] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1640 d3d_create_display_internals     [   0.04515] Trying format 0.
d3d      I         d3d_disp.cpp:1325 d3d_display_thread_proc          [   0.04604] Chose a display format: 23
d3d      I         d3d_disp.cpp:1394 d3d_display_thread_proc          [   0.04610] Normal window.
d3d      I         d3d_disp.cpp:800  d3d_create_device                [   0.06902] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:865  d3d_create_device                [   0.10425] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:873  d3d_create_device                [   0.10430] Success
d3d      D         d3d_disp.cpp:1663 d3d_create_display_internals     [   0.10432] Resumed after wait.
d3d      I         d3d_disp.cpp:1696 d3d_create_display_internals     [   0.10437] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1719 d3d_create_display_internals     [   0.10439] Returning d3d_display: 00E38100
d3d      D         d3d_disp.cpp:1744 d3d_create_display_locked        [   0.10441] al_display=00E38100
d3d      D         d3d_disp.cpp:1745 d3d_create_display_locked        [   0.10443] al_display->vt=00E38038
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11034] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11038] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11039] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11041] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11042] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11043] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11044] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11095] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11100] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.11103] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.11104] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.11106] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.11108] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.11160] added dtor for object 00E3F2C0, func 502C259F
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11522] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11525] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11527] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11528] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11529] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11530] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11532] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11533] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.11534] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.11535] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.11537] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.11538] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.11540] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.11580] added dtor for object 00E3F760, func 502C259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.12285] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.12294] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.14633] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.14638] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.14765] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.14770] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:184  _al_register_destructor          [   0.14786] added dtor for object 00E3F9D8, func 502C27AC
dtor     D               dtor.c:214  _al_unregister_destructor        [   1.30742] removed dtor for object 00E3F760
dtor     D               dtor.c:214  _al_unregister_destructor        [   1.30768] removed dtor for object 00E3F2C0
d3d      W          d3d_bmp.cpp:725  d3d_destroy_bitmap               [   1.30773] d3d_destroy_bitmap: Release video texture failed.
d3d      I         d3d_disp.cpp:920  d3d_destroy_display              [   1.30868] destroying display 00E38100 (current 00000000)
d3d      D         d3d_disp.cpp:904  d3d_destroy_display_internals    [   1.30874] waiting for display 00E38100's thread to end
d3d      W         d3d_disp.cpp:616  d3d_destroy_device               [   1.32436] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1522 d3d_display_thread_proc          [   1.33877] d3d display thread exits
dtor     D               dtor.c:214  _al_unregister_destructor        [   1.34000] removed dtor for object 00E3F9D8
